Driver_ID,Age,Gender,City,Education_Level,Income,Joining Designation,Grade,Total Business Value,Quarterly Rating,target,has_quartery_rating_increased,has_Income_increased,length_of_stay,doj_year,doj_month,doj_quater
1111,38.0,0.0,C28,2,153109,3,4,0,2,0,1,0,2766,2013,6,2
1111,38.0,0.0,C28,2,153109,3,4,692980,3,0,1,0,2766,2013,6,2
1111,38.0,0.0,C28,2,153109,3,4,1232920,3,0,1,0,2766,2013,6,2
1111,38.0,0.0,C28,2,153109,3,4,2843080,3,0,1,0,2766,2013,6,2
1111,39.0,0.0,C28,2,153109,3,4,4454110,3,0,1,0,2766,2013,6,2
1111,39.0,0.0,C28,2,153109,3,4,200000,3,0,1,0,2766,2013,6,2
1111,39.0,0.0,C28,2,153109,3,4,1250000,3,0,1,0,2766,2013,6,2
1111,39.0,0.0,C28,2,153109,3,4,5749000,4,0,1,0,2766,2013,6,2
1111,39.0,0.0,C28,2,153109,3,4,342510,4,0,1,0,2766,2013,6,2
1111,39.0,0.0,C28,2,153109,3,4,11419070,4,0,1,0,2766,2013,6,2
1111,39.0,0.0,C28,2,153109,3,4,0,1,0,1,0,2766,2013,6,2
1111,39.0,0.0,C28,2,153109,3,4,0,1,0,1,0,2766,2013,6,2
1111,39.0,0.0,C28,2,153109,3,4,984380,1,0,1,0,2766,2013,6,2
1111,39.0,0.0,C28,2,153109,3,4,966180,2,0,1,0,2766,2013,6,2
1111,39.0,0.0,C28,2,153109,3,4,772940,2,0,1,0,2766,2013,6,2
1111,39.0,0.0,C28,2,153109,3,4,1500000,2,0,1,0,2766,2013,6,2
1111,40.0,0.0,C28,2,153109,3,4,750000,1,0,1,0,2766,2013,6,2
1111,40.0,0.0,C28,2,153109,3,4,679310,1,0,1,0,2766,2013,6,2
1111,40.0,0.0,C28,2,153109,3,4,386010,1,0,1,0,2766,2013,6,2
1112,38.0,1.0,C13,2,27432,1,1,335450,2,0,1,0,822,2018,9,3
1112,38.0,1.0,C13,2,27432,1,1,449200,2,0,1,0,822,2018,9,3
1112,38.0,1.0,C13,2,27432,1,1,831320,2,0,1,0,822,2018,9,3
1112,38.0,1.0,C13,2,27432,1,1,0,1,0,1,0,822,2018,9,3
1112,38.0,1.0,C13,2,27432,1,1,0,1,1,1,0,235,2018,9,3
1113,35.0,0.0,C9,2,50769,1,1,0,1,0,0,0,445,2019,10,4
1113,35.0,0.0,C9,2,50769,1,1,0,1,0,0,0,445,2019,10,4
1113,35.0,0.0,C9,2,50769,1,1,0,1,0,0,0,445,2019,10,4
1113,36.0,0.0,C9,2,50769,1,1,303470,1,0,0,0,445,2019,10,4
1113,36.0,0.0,C9,2,50769,1,1,200000,1,0,0,0,445,2019,10,4
1113,36.0,0.0,C9,2,50769,1,1,200000,1,0,0,0,445,2019,10,4
1113,36.0,0.0,C9,2,50769,1,1,0,1,0,0,0,445,2019,10,4
1113,36.0,0.0,C9,2,50769,1,1,200000,1,0,0,0,445,2019,10,4
1113,36.0,0.0,C9,2,50769,1,1,0,1,1,0,0,235,2019,10,4
1114,34.0,1.0,C9,1,85781,3,3,0,1,0,1,0,149,2020,8,3
1114,34.0,1.0,C9,1,85781,3,3,0,1,0,1,0,149,2020,8,3
1114,34.0,1.0,C9,1,85781,3,3,0,2,0,1,0,149,2020,8,3
1114,34.0,1.0,C9,1,85781,3,3,376680,2,0,1,0,149,2020,8,3
1114,34.0,1.0,C9,1,85781,3,3,1389190,2,0,1,0,149,2020,8,3
1115,31.0,0.0,C16,2,64444,2,2,0,1,0,0,0,91,2020,9,3
1115,31.0,0.0,C16,2,64444,2,2,0,1,0,0,0,91,2020,9,3
1115,31.0,0.0,C16,2,64444,2,2,0,1,0,0,0,91,2020,9,3
1116,34.0,0.0,C17,1,89585,2,2,0,1,0,1,0,150,2020,7,3
1116,34.0,0.0,C17,1,89585,2,2,0,1,0,1,0,150,2020,7,3
1116,35.0,0.0,C17,1,89585,2,2,1159440,2,0,1,0,150,2020,7,3
1116,35.0,0.0,C17,1,89585,2,2,300900,2,0,1,0,150,2020,7,3
1116,35.0,0.0,C17,1,89585,2,2,0,2,0,1,0,150,2020,7,3
1117,34.0,0.0,C26,2,52990,2,2,276220,1,0,0,0,876,2018,8,3
1117,34.0,0.0,C26,2,52990,2,2,0,1,1,0,0,180,2018,8,3
1118,29.0,0.0,C7,0,49410,2,2,1443820,4,0,0,0,150,2020,7,3
1118,29.0,0.0,C7,0,49410,2,2,1041600,4,0,0,0,150,2020,7,3
1118,29.0,0.0,C7,0,49410,2,2,1400070,4,0,0,0,150,2020,7,3
1118,29.0,0.0,C7,0,49410,2,2,6619100,4,0,0,0,150,2020,7,3
1118,29.0,0.0,C7,0,49410,2,2,4466180,4,0,0,0,150,2020,7,3
1119,28.0,1.0,C21,1,41581,1,1,0,2,0,1,0,408,2019,11,4
1119,28.0,1.0,C21,1,41581,1,1,300000,2,0,1,0,408,2019,11,4
1119,29.0,1.0,C21,1,41581,1,1,95480,4,0,1,0,408,2019,11,4
1119,29.0,1.0,C21,1,41581,1,1,1500000,4,0,1,0,408,2019,11,4
1119,29.0,1.0,C21,1,41581,1,1,3634720,4,0,1,0,408,2019,11,4
1119,29.0,1.0,C21,1,41581,1,1,101760,4,0,1,0,408,2019,11,4
1119,29.0,1.0,C21,1,41581,1,1,2544010,4,0,1,0,408,2019,11,4
1119,29.0,1.0,C21,1,41581,1,1,3121560,4,0,1,0,408,2019,11,4
1119,29.0,1.0,C21,1,41581,1,1,902440,4,0,1,0,408,2019,11,4
1119,29.0,1.0,C21,1,41581,1,1,3416870,4,0,1,0,408,2019,11,4
1119,29.0,1.0,C21,1,41581,1,1,854360,4,0,1,0,408,2019,11,4
1119,29.0,1.0,C21,1,41581,1,1,100080,4,0,1,0,408,2019,11,4
1119,29.0,1.0,C21,1,41581,1,1,737910,4,0,1,0,408,2019,11,4
1119,29.0,1.0,C21,1,41581,1,1,2100000,4,0,1,0,408,2019,11,4
1122,30.0,0.0,C18,1,80591,3,3,0,1,0,0,0,444,2019,10,4
1122,30.0,0.0,C18,1,80591,3,3,0,1,1,0,0,20,2019,10,4
1123,42.0,1.0,C20,1,55112,1,2,619250,2,0,1,0,1703,2016,4,2
1123,42.0,1.0,C20,1,55112,1,2,562490,2,0,1,0,1703,2016,4,2
1123,42.0,1.0,C20,1,55112,1,2,932870,2,0,1,0,1703,2016,4,2
1123,42.0,1.0,C20,1,55112,1,2,616400,4,0,1,0,1703,2016,4,2
1123,42.0,1.0,C20,1,55112,1,2,626010,4,0,1,0,1703,2016,4,2
1123,42.0,1.0,C20,1,55112,1,2,700000,4,0,1,0,1703,2016,4,2
1123,42.0,1.0,C20,1,55112,1,2,785000,3,0,1,0,1703,2016,4,2
1123,42.0,1.0,C20,1,55112,1,2,401140,3,0,1,0,1703,2016,4,2
1123,42.0,1.0,C20,1,55112,1,2,948640,3,0,1,0,1703,2016,4,2
1123,42.0,1.0,C20,1,55112,1,2,641080,3,0,1,0,1703,2016,4,2
1123,42.0,1.0,C20,1,55112,1,2,345510,3,0,1,0,1703,2016,4,2
1123,42.0,1.0,C20,1,55112,1,2,1360100,3,0,1,0,1703,2016,4,2
1123,43.0,1.0,C20,1,55112,1,2,145510,1,1,1,0,1345,2016,4,2
1125,34.0,1.0,C18,0,71977,3,3,0,2,0,0,0,91,2020,9,3
1125,34.0,1.0,C18,0,71977,3,3,450410,2,0,0,0,91,2020,9,3
1125,34.0,1.0,C18,0,71977,3,3,527560,2,0,0,0,91,2020,9,3
1126,38.0,0.0,C25,1,43747,2,2,0,1,0,0,0,255,2020,4,2
1126,38.0,0.0,C25,1,43747,2,2,0,1,1,0,0,21,2020,4,2
1129,32.0,0.0,C6,0,73087,1,2,875330,3,0,1,0,938,2018,6,2
1129,32.0,0.0,C6,0,73087,1,2,922760,3,0,1,0,938,2018,6,2
1129,32.0,0.0,C6,0,73087,1,2,1306500,3,0,1,0,938,2018,6,2
1129,32.0,0.0,C6,0,73087,1,2,392840,4,0,1,0,938,2018,6,2
1129,32.0,0.0,C6,0,73087,1,2,802600,4,0,1,0,938,2018,6,2
1129,32.0,0.0,C6,0,73087,1,2,2561650,4,0,1,0,938,2018,6,2
1129,33.0,0.0,C6,0,73087,1,2,372500,3,0,1,0,938,2018,6,2
1129,33.0,0.0,C6,0,73087,1,2,911840,3,0,1,0,938,2018,6,2
1129,33.0,0.0,C6,0,73087,1,2,369500,3,0,1,0,938,2018,6,2
1129,33.0,0.0,C6,0,73087,1,2,449870,2,0,1,0,938,2018,6,2
1129,33.0,0.0,C6,0,73087,1,2,509280,2,0,1,0,938,2018,6,2
1129,33.0,0.0,C6,0,73087,1,2,0,2,1,1,0,556,2018,6,2
1130,26.0,0.0,C4,1,46464,1,1,0,1,0,0,0,424,2019,10,4
1130,27.0,0.0,C4,1,46464,1,1,0,1,0,0,0,424,2019,10,4
1130,27.0,0.0,C4,1,46464,1,1,0,1,0,0,0,424,2019,10,4
1130,27.0,0.0,C4,1,46464,1,1,0,1,1,0,0,112,2019,10,4
1131,24.0,1.0,C19,0,68309,1,2,0,1,0,0,0,966,2018,5,2
1131,24.0,1.0,C19,0,68309,1,2,605860,1,0,0,0,966,2018,5,2
1131,24.0,1.0,C19,0,68309,1,2,0,1,1,0,0,296,2018,5,2
1133,32.0,1.0,C27,2,44062,1,1,0,1,0,0,0,321,2020,2,1
1133,32.0,1.0,C27,2,44062,1,1,479380,1,0,0,0,321,2020,2,1
1133,32.0,1.0,C27,2,44062,1,1,0,1,0,0,0,321,2020,2,1
1133,32.0,1.0,C27,2,44062,1,1,0,1,0,0,0,321,2020,2,1
1133,32.0,1.0,C27,2,44062,1,1,0,1,0,0,0,321,2020,2,1
1133,32.0,1.0,C27,2,44062,1,1,0,1,1,0,0,152,2020,2,1
1134,33.0,0.0,C19,1,112066,3,3,0,2,0,1,0,514,2019,8,3
1134,33.0,0.0,C19,1,112066,3,3,495280,2,0,1,0,514,2019,8,3
1134,33.0,0.0,C19,1,112066,3,3,306680,2,0,1,0,514,2019,8,3
1134,33.0,0.0,C19,1,112066,3,3,800580,2,0,1,0,514,2019,8,3
1134,33.0,0.0,C19,1,112066,3,3,242520,2,0,1,0,514,2019,8,3
1134,33.0,0.0,C19,1,112066,3,3,940740,1,0,1,0,514,2019,8,3
1134,33.0,0.0,C19,1,112066,3,3,0,1,0,1,0,514,2019,8,3
1134,34.0,0.0,C19,1,112066,3,3,0,1,1,1,0,209,2019,8,3
1136,35.0,1.0,C17,0,50118,2,2,0,1,1,0,0,36,2018,11,4
1137,33.0,0.0,C21,1,102175,3,3,0,1,0,1,0,133,2020,8,3
1137,33.0,0.0,C21,1,102175,3,3,0,1,0,1,0,133,2020,8,3
1137,33.0,0.0,C21,1,102175,3,3,0,2,0,1,0,133,2020,8,3
1137,33.0,0.0,C21,1,102175,3,3,0,2,0,1,0,133,2020,8,3
1137,33.0,0.0,C21,1,102175,3,3,1023820,2,1,1,0,103,2020,8,3
1138,31.0,0.0,C24,2,81440,3,3,0,1,0,0,0,213,2020,5,2
1138,31.0,0.0,C24,2,81440,3,3,0,1,1,0,0,52,2020,5,2
1139,33.0,1.0,C25,0,49939,1,1,114430,1,0,1,0,778,2018,11,4
1139,33.0,1.0,C25,0,49939,1,1,147030,1,0,1,0,778,2018,11,4
1139,34.0,1.0,C25,0,49939,1,1,127040,1,0,1,0,778,2018,11,4
1139,34.0,1.0,C25,0,49939,1,1,183290,4,0,1,0,778,2018,11,4
1139,34.0,1.0,C25,0,49939,1,1,0,4,0,1,0,778,2018,11,4
1139,34.0,1.0,C25,0,49939,1,1,1400000,4,0,1,0,778,2018,11,4
1139,34.0,1.0,C25,0,49939,1,1,125640,2,0,1,0,778,2018,11,4
1139,34.0,1.0,C25,0,49939,1,1,100340,2,0,1,0,778,2018,11,4
1139,34.0,1.0,C25,0,49939,1,1,595890,2,0,1,0,778,2018,11,4
1139,34.0,1.0,C25,0,49939,1,1,414840,3,0,1,0,778,2018,11,4
1139,34.0,1.0,C25,0,49939,1,1,200000,3,0,1,0,778,2018,11,4
1139,34.0,1.0,C25,0,49939,1,1,500000,3,0,1,0,778,2018,11,4
1139,34.0,1.0,C25,0,49939,1,1,50000,4,0,1,0,778,2018,11,4
1139,34.0,1.0,C25,0,49939,1,1,990360,4,0,1,0,778,2018,11,4
1139,35.0,1.0,C25,0,49939,1,1,3267760,4,0,1,0,778,2018,11,4
1139,35.0,1.0,C25,0,49939,1,1,150280,2,0,1,0,778,2018,11,4
1139,35.0,1.0,C25,0,49939,1,1,279000,2,0,1,0,778,2018,11,4
1139,35.0,1.0,C25,0,49939,1,1,390200,2,0,1,0,778,2018,11,4
1139,35.0,1.0,C25,0,49939,1,1,902400,3,0,1,0,778,2018,11,4
1139,35.0,1.0,C25,0,49939,1,1,284500,3,0,1,0,778,2018,11,4
1139,35.0,1.0,C25,0,49939,1,1,484000,3,0,1,0,778,2018,11,4
1139,35.0,1.0,C25,0,49939,1,1,0,2,0,1,0,778,2018,11,4
1139,35.0,1.0,C25,0,49939,1,1,650300,2,0,1,0,778,2018,11,4
1139,35.0,1.0,C25,0,49939,1,1,265340,2,0,1,0,778,2018,11,4
1140,25.0,0.0,C29,1,46856,1,1,0,1,0,0,0,880,2018,8,3
1140,25.0,0.0,C29,1,46856,1,1,0,1,1,0,0,192,2018,8,3
1141,37.0,1.0,C8,2,61133,3,3,118480,1,0,0,0,835,2018,9,3
1141,37.0,1.0,C8,2,61133,3,3,0,1,0,0,0,835,2018,9,3
1141,37.0,1.0,C8,2,61133,3,3,130680,1,0,0,0,835,2018,9,3
1141,37.0,1.0,C8,2,61133,3,3,0,1,1,0,0,202,2018,9,3
1143,32.0,,C29,2,30860,1,2,471080,2,0,1,0,959,2018,5,2
1143,32.0,0.0,C29,2,30860,1,2,422840,2,0,1,0,959,2018,5,2
1143,32.0,0.0,C29,2,30860,1,2,1076080,2,0,1,0,959,2018,5,2
1143,32.0,0.0,C29,2,30860,1,2,1400,3,0,1,0,959,2018,5,2
1143,32.0,0.0,C29,2,30860,1,2,366280,3,0,1,0,959,2018,5,2
1143,32.0,0.0,C29,2,30860,1,2,415650,3,0,1,0,959,2018,5,2
1143,32.0,0.0,C29,2,30860,1,2,145600,2,0,1,0,959,2018,5,2
1143,32.0,0.0,C29,2,30860,1,2,294360,2,0,1,0,959,2018,5,2
1143,32.0,0.0,C29,2,30860,1,2,412070,2,0,1,0,959,2018,5,2
1143,32.0,0.0,C29,2,30860,1,2,0,1,0,1,0,959,2018,5,2
1143,32.0,0.0,C29,2,30860,1,2,0,1,1,1,0,542,2018,5,2
1144,33.0,0.0,C4,2,69412,2,2,0,1,0,1,0,241,2020,5,2
1144,33.0,0.0,C4,2,69412,2,2,0,1,0,1,0,241,2020,5,2
1144,33.0,0.0,C4,2,69412,2,2,1608480,4,0,1,0,241,2020,5,2
1144,33.0,0.0,C4,2,69412,2,2,306260,4,0,1,0,241,2020,5,2
1144,33.0,0.0,C4,2,69412,2,2,1000000,4,0,1,0,241,2020,5,2
1144,33.0,0.0,C4,2,69412,2,2,1000000,3,0,1,0,241,2020,5,2
1144,34.0,0.0,C4,2,69412,2,2,1000000,3,0,1,0,241,2020,5,2
1144,34.0,0.0,C4,2,69412,2,2,307490,3,0,1,0,241,2020,5,2
1145,31.0,0.0,C20,2,60118,2,2,0,1,0,0,0,30,2020,11,4
1146,34.0,0.0,C26,1,27548,2,2,0,1,0,0,0,333,2020,1,1
1146,34.0,0.0,C26,1,27548,2,2,150010,1,0,0,0,333,2020,1,1
1146,34.0,0.0,C26,1,27548,2,2,0,1,0,0,0,333,2020,1,1
1146,34.0,0.0,C26,1,27548,2,2,0,1,0,0,0,333,2020,1,1
1146,34.0,0.0,C26,1,27548,2,2,0,1,0,0,0,333,2020,1,1
1146,34.0,0.0,C26,1,27548,2,2,0,1,1,0,0,157,2020,1,1
1147,35.0,1.0,C29,0,69789,2,4,989950,1,0,1,0,1901,2015,10,4
1147,35.0,1.0,C29,0,69789,2,4,642500,1,0,1,0,1901,2015,10,4
1147,35.0,1.0,C29,0,69789,2,4,1189020,1,0,1,0,1901,2015,10,4
1147,35.0,1.0,C29,0,69789,2,4,359840,3,0,1,0,1901,2015,10,4
1147,35.0,1.0,C29,0,69789,2,4,998530,3,0,1,0,1901,2015,10,4
1147,36.0,1.0,C29,0,69789,2,4,1163020,3,0,1,0,1901,2015,10,4
1147,36.0,1.0,C29,0,69789,2,4,1070440,2,0,1,0,1901,2015,10,4
1147,36.0,1.0,C29,0,69789,2,4,368230,2,0,1,0,1901,2015,10,4
1147,36.0,1.0,C29,0,69789,2,4,700980,2,0,1,0,1901,2015,10,4
1147,36.0,1.0,C29,0,69789,2,4,2769600,3,0,1,0,1901,2015,10,4
1147,36.0,1.0,C29,0,69789,2,4,562440,3,0,1,0,1901,2015,10,4
1147,36.0,1.0,C29,0,69789,2,4,236450,3,0,1,0,1901,2015,10,4
1147,36.0,1.0,C29,0,69789,2,4,578810,2,0,1,0,1901,2015,10,4
1147,36.0,1.0,C29,0,69789,2,4,2345400,2,0,1,0,1901,2015,10,4
1147,36.0,1.0,C29,0,69789,2,4,3157740,2,0,1,0,1901,2015,10,4
1147,36.0,1.0,C29,0,69789,2,4,154690,2,0,1,0,1901,2015,10,4
1147,36.0,1.0,C29,0,69789,2,4,660110,2,0,1,0,1901,2015,10,4
1147,37.0,1.0,C29,0,69789,2,4,1148260,2,0,1,0,1901,2015,10,4
1147,37.0,1.0,C29,0,69789,2,4,789730,3,0,1,0,1901,2015,10,4
1147,37.0,1.0,C29,0,69789,2,4,1235590,3,0,1,0,1901,2015,10,4
1147,37.0,1.0,C29,0,69789,2,4,2036400,3,0,1,0,1901,2015,10,4
1147,37.0,1.0,C29,0,69789,2,4,520110,2,0,1,0,1901,2015,10,4
1147,37.0,1.0,C29,0,69789,2,4,840790,2,0,1,0,1901,2015,10,4
1147,37.0,1.0,C29,0,69789,2,4,1154320,2,0,1,0,1901,2015,10,4
1149,35.0,1.0,C28,1,82078,3,3,0,2,0,0,0,274,2020,3,1
1149,35.0,1.0,C28,1,82078,3,3,0,2,0,0,0,274,2020,3,1
1149,35.0,1.0,C28,1,82078,3,3,1061120,2,0,0,0,274,2020,3,1
1149,35.0,1.0,C28,1,82078,3,3,520750,2,0,0,0,274,2020,3,1
1149,35.0,1.0,C28,1,82078,3,3,511120,2,0,0,0,274,2020,3,1
1149,35.0,1.0,C28,1,82078,3,3,513120,2,0,0,0,274,2020,3,1
1149,35.0,1.0,C28,1,82078,3,3,359400,2,0,0,0,274,2020,3,1
1149,35.0,1.0,C28,1,82078,3,3,579600,2,0,0,0,274,2020,3,1
1149,35.0,1.0,C28,1,82078,3,3,503520,2,0,0,0,274,2020,3,1
1150,34.0,1.0,C1,2,38572,2,2,0,1,0,1,0,290,2020,3,1
1150,34.0,1.0,C1,2,38572,2,2,0,2,0,1,0,290,2020,3,1
1150,34.0,1.0,C1,2,38572,2,2,0,2,0,1,0,290,2020,3,1
1150,35.0,1.0,C1,2,38572,2,2,817270,2,0,1,0,290,2020,3,1
1150,35.0,1.0,C1,2,38572,2,2,0,1,0,1,0,290,2020,3,1
1150,35.0,1.0,C1,2,38572,2,2,0,1,0,1,0,290,2020,3,1
1150,35.0,1.0,C1,2,38572,2,2,302320,1,0,1,0,290,2020,3,1
1150,35.0,1.0,C1,2,38572,2,2,0,1,0,1,0,290,2020,3,1
1150,35.0,1.0,C1,2,38572,2,2,0,1,1,1,0,246,2020,3,1
1151,33.0,0.0,C8,0,103994,4,4,0,1,0,0,0,487,2019,8,3
1151,33.0,0.0,C8,0,103994,4,4,0,1,0,0,0,487,2019,8,3
1151,33.0,0.0,C8,0,103994,4,4,0,1,0,0,0,487,2019,8,3
1151,33.0,0.0,C8,0,103994,4,4,140880,1,0,0,0,487,2019,8,3
1151,33.0,0.0,C8,0,103994,4,4,0,1,1,0,0,135,2019,8,3
1152,33.0,1.0,C23,0,17607,2,2,0,1,0,0,0,723,2019,1,1
1152,33.0,1.0,C23,0,17607,2,2,134760,1,0,0,0,723,2019,1,1
1152,34.0,1.0,C23,0,17607,2,2,0,1,1,0,0,53,2019,1,1
1153,34.0,1.0,C9,2,108284,3,3,0,1,0,0,0,55,2020,11,4
1153,34.0,1.0,C9,2,108284,3,3,0,1,0,0,0,55,2020,11,4
1154,33.0,0.0,C12,0,30106,1,1,0,1,0,0,0,765,2018,11,4
1154,33.0,0.0,C12,0,30106,1,1,104650,1,0,0,0,765,2018,11,4
1154,33.0,0.0,C12,0,30106,1,1,0,1,0,0,0,765,2018,11,4
1154,33.0,0.0,C12,0,30106,1,1,0,1,0,0,0,765,2018,11,4
1154,33.0,0.0,C12,0,30106,1,1,0,1,1,0,0,159,2018,11,4
1155,24.0,1.0,C16,2,51796,1,1,215800,1,0,0,0,783,2018,11,4
1155,25.0,1.0,C16,2,51796,1,1,200000,1,0,0,0,783,2018,11,4
1155,25.0,1.0,C16,2,51796,1,1,0,1,1,0,0,129,2018,11,4
1156,31.0,0.0,C27,1,46239,1,1,108740,1,0,0,0,833,2018,9,3
1156,31.0,0.0,C27,1,46239,1,1,231340,1,0,0,0,833,2018,9,3
1156,31.0,0.0,C27,1,46239,1,1,103670,1,0,0,0,833,2018,9,3
1156,31.0,,C27,1,46239,1,1,0,1,0,0,0,833,2018,9,3
1156,31.0,0.0,C27,1,46239,1,1,0,1,1,0,0,225,2018,9,3
1157,31.0,0.0,C3,2,57356,1,1,0,1,0,0,0,21,2020,12,4
1158,32.0,1.0,C24,1,62905,3,3,0,1,0,1,0,511,2019,8,3
1158,32.0,1.0,C24,1,62905,3,3,0,1,0,1,0,511,2019,8,3
1158,32.0,1.0,C24,1,62905,3,3,0,2,0,1,0,511,2019,8,3
1158,32.0,1.0,C24,1,62905,3,3,502040,2,0,1,0,511,2019,8,3
1158,32.0,1.0,C24,1,62905,3,3,240000,2,0,1,0,511,2019,8,3
1158,32.0,1.0,C24,1,62905,3,3,200000,1,0,1,0,511,2019,8,3
1158,33.0,1.0,C24,1,62905,3,3,404720,1,0,1,0,511,2019,8,3
1158,33.0,1.0,C24,1,62905,3,3,626620,1,0,1,0,511,2019,8,3
1158,33.0,1.0,C24,1,62905,3,3,0,1,0,1,0,511,2019,8,3
1158,33.0,1.0,C24,1,62905,3,3,200000,1,0,1,0,511,2019,8,3
1158,33.0,1.0,C24,1,62905,3,3,183000,1,0,1,0,511,2019,8,3
1158,33.0,1.0,C24,1,62905,3,3,0,1,1,1,0,342,2019,8,3
1159,34.0,0.0,C10,2,50547,3,3,0,1,0,1,0,143,2020,8,3
1159,34.0,0.0,C10,2,50547,3,3,0,1,0,1,0,143,2020,8,3
1159,34.0,0.0,C10,2,50547,3,3,241900,2,0,1,0,143,2020,8,3
1159,34.0,0.0,C10,2,50547,3,3,254190,2,0,1,0,143,2020,8,3
1159,34.0,0.0,C10,2,50547,3,3,204070,2,0,1,0,143,2020,8,3
1160,28.0,0.0,C7,0,12779,1,1,0,1,0,0,0,311,2020,2,1
1160,28.0,0.0,C7,0,12779,1,1,0,1,0,0,0,311,2020,2,1
1160,28.0,0.0,C7,0,12779,1,1,0,1,0,0,0,311,2020,2,1
1160,28.0,0.0,C7,0,12779,1,1,0,1,1,0,0,84,2020,2,1
1161,28.0,0.0,C12,1,61247,1,2,424060,2,0,1,1,1419,2017,2,1
1161,29.0,0.0,C12,1,61247,1,2,312630,2,0,1,1,1419,2017,2,1
1161,29.0,0.0,C12,1,61247,1,2,915540,2,0,1,1,1419,2017,2,1
1161,29.0,0.0,C12,1,61247,1,2,513750,3,0,1,1,1419,2017,2,1
1161,29.0,0.0,C12,1,61247,1,2,743330,3,0,1,1,1419,2017,2,1
1161,29.0,0.0,C12,1,61247,1,2,116350,3,0,1,1,1419,2017,2,1
1161,29.0,0.0,C12,1,61247,1,2,493970,3,0,1,1,1419,2017,2,1
1161,29.0,0.0,C12,1,61247,1,2,204370,3,0,1,1,1419,2017,2,1
1161,29.0,0.0,C12,1,61247,1,2,879860,3,0,1,1,1419,2017,2,1
1161,29.0,0.0,C12,1,61247,1,2,796020,4,0,1,1,1419,2017,2,1
1161,29.0,0.0,C12,1,61247,1,2,2057920,4,0,1,1,1419,2017,2,1
1161,29.0,0.0,C12,1,61247,1,2,1052350,4,0,1,1,1419,2017,2,1
1161,29.0,0.0,C12,1,61247,1,2,1986020,4,0,1,1,1419,2017,2,1
1161,30.0,0.0,C12,1,61247,1,2,2422120,4,0,1,1,1419,2017,2,1
1161,30.0,0.0,C12,1,61247,1,2,7568590,4,0,1,1,1419,2017,2,1
1161,30.0,0.0,C12,1,61247,1,2,456650,3,0,1,1,1419,2017,2,1
1161,30.0,0.0,C12,1,61247,1,2,1049020,3,0,1,1,1419,2017,2,1
1161,30.0,0.0,C12,1,61247,1,2,629610,3,0,1,1,1419,2017,2,1
1161,30.0,0.0,C12,1,67371,1,3,154810,1,0,1,1,1419,2017,2,1
1161,30.0,0.0,C12,1,67371,1,3,0,1,0,1,1,1419,2017,2,1
1161,30.0,0.0,C12,1,67371,1,3,200000,1,0,1,1,1419,2017,2,1
1161,30.0,0.0,C12,1,67371,1,3,304660,1,0,1,1,1419,2017,2,1
1161,30.0,0.0,C12,1,67371,1,3,-50570,1,0,1,1,1419,2017,2,1
1161,30.0,0.0,C12,1,67371,1,3,150510,1,0,1,1,1419,2017,2,1
1162,36.0,0.0,C21,2,114416,3,3,0,1,0,0,0,14,2020,12,4
1163,24.0,1.0,C8,0,22962,1,1,457120,1,0,0,0,835,2018,9,3
1163,24.0,1.0,C8,0,22962,1,1,0,1,1,0,0,140,2018,9,3
1164,32.0,1.0,C7,2,32376,1,1,400230,3,0,1,0,1242,2017,8,3
1164,32.0,1.0,C7,2,32376,1,1,102510,3,0,1,0,1242,2017,8,3
1164,32.0,1.0,C7,2,32376,1,1,1591010,3,0,1,0,1242,2017,8,3
1164,32.0,1.0,C7,2,32376,1,1,0,3,0,1,0,1242,2017,8,3
1164,32.0,1.0,C7,2,32376,1,1,820650,3,0,1,0,1242,2017,8,3
1164,33.0,1.0,C7,2,32376,1,1,149660,3,0,1,0,1242,2017,8,3
1164,33.0,1.0,C7,2,32376,1,1,448640,3,0,1,0,1242,2017,8,3
1164,33.0,1.0,C7,2,32376,1,1,406030,3,0,1,0,1242,2017,8,3
1164,33.0,1.0,C7,2,32376,1,1,250590,3,0,1,0,1242,2017,8,3
1164,33.0,1.0,C7,2,32376,1,1,300540,2,0,1,0,1242,2017,8,3
1164,33.0,1.0,C7,2,32376,1,1,210000,2,0,1,0,1242,2017,8,3
1164,33.0,1.0,C7,2,32376,1,1,200000,2,0,1,0,1242,2017,8,3
1164,33.0,1.0,C7,2,32376,1,1,0,2,0,1,0,1242,2017,8,3
1164,33.0,1.0,C7,2,32376,1,1,1255190,2,0,1,0,1242,2017,8,3
1164,33.0,1.0,C7,2,32376,1,1,611050,2,0,1,0,1242,2017,8,3
1164,33.0,1.0,C7,2,32376,1,1,0,2,0,1,0,1242,2017,8,3
1164,33.0,1.0,C7,2,32376,1,1,157430,2,0,1,0,1242,2017,8,3
1164,34.0,1.0,C7,2,32376,1,1,630000,2,0,1,0,1242,2017,8,3
1164,34.0,1.0,C7,2,32376,1,1,305690,2,0,1,0,1242,2017,8,3
1164,34.0,1.0,C7,2,32376,1,1,965290,2,0,1,0,1242,2017,8,3
1164,34.0,1.0,C7,2,32376,1,1,0,2,0,1,0,1242,2017,8,3
1164,34.0,1.0,C7,2,32376,1,1,410000,2,0,1,0,1242,2017,8,3
1164,34.0,1.0,C7,2,32376,1,1,0,2,1,1,0,1205,2017,8,3
1165,37.0,1.0,C16,1,89431,1,2,4699960,4,0,1,1,819,2018,10,4
